"","Playoffs","win_loss_pct","fg","fg2","fg3","ft","pf","age","fg_pct","fga","fg3_pct","fg3a","ft_pct","orb","drb","ast","stl","tov","off_rtg","def_rtg","pace","ts_pct","efg_pct","opp_efg_pct","sos"
"939","Yes",0.549,41.9,39,2.9,21.6,22.3,26.5,0.484,86.5,0.332,8.7,0.756,14.5,29.6,26.1,8.7,17.2,109.4,108,98.2,0.547,0.501,0.482,-0.63
"940","No",0.378,43.9,43.4,0.5,19.5,23.5,27.5,0.475,92.5,0.188,2.4,0.764,14.6,29.9,27,6.8,14.6,107.5,109.7,99.4,0.519,0.477,0.484,-0.27
"941","No",0.22,41.3,40.2,1.1,17,25.9,24.7,0.461,89.6,0.293,3.7,0.687,15.1,28.2,23.9,9,19,99.3,108.9,101,0.501,0.467,0.499,0.13
"942","No",0.207,38.5,36.8,1.7,21.4,23.8,26.6,0.426,90.4,0.277,6.2,0.746,16.6,28.3,18,9.4,16.6,100.7,108.6,99.3,0.486,0.435,0.495,0.05
"943","Yes",0.72,40.6,38.5,2.2,20.9,23.9,29.5,0.478,85.1,0.327,6.6,0.761,14.5,30,24.3,6.2,15,109.9,103.5,94.4,0.537,0.49,0.461,-0.68
"944","Yes",0.671,43.1,40,3,20.3,23.2,26.1,0.498,86.5,0.374,8.2,0.778,13.1,27.8,26.5,9.9,15.2,112.3,109,96.7,0.559,0.516,0.508,-0.51
"945","Yes",0.537,41.2,38.7,2.5,21,25.4,28.1,0.473,87.1,0.312,8.2,0.758,13.5,27.4,25,10.1,16,107.3,108.1,98,0.533,0.488,0.492,-0.28
"946","Yes",0.512,39.2,35,4.2,20,20.3,26.1,0.461,85.1,0.407,10.4,0.744,13.8,29,25.7,7.9,15.2,106.9,107.2,95,0.529,0.485,0.49,-0.31
"947","Yes",0.512,41.2,37.6,3.6,23.2,24,26.4,0.497,83,0.382,9.4,0.816,11.5,29.1,24.7,6.7,16.4,111.5,111.4,97,0.572,0.518,0.494,-0.34
"948","No",0.5,41.7,40.2,1.5,23.7,22.8,28.6,0.487,85.6,0.302,5,0.764,15.5,26.7,22.2,8.7,15.5,113,111.9,95.8,0.547,0.496,0.509,-0.39
"949","No",0.22,42.2,40.7,1.4,25.1,24.1,26.5,0.459,91.8,0.295,4.8,0.756,15.9,30.1,24.3,7.5,17.2,105.8,114.3,104.1,0.521,0.467,0.511,0.19
"950","Yes",0.683,41.3,40.7,0.7,23,22.6,26.4,0.484,85.3,0.239,2.8,0.745,14.2,30.2,24.8,9.7,17.1,107.7,104.2,98.5,0.537,0.488,0.477,0.09
"951","Yes",0.671,40.6,37.9,2.8,22.9,24.8,27.6,0.505,80.4,0.359,7.7,0.754,11.6,30.5,27,8.3,17.2,110.3,105.4,96.1,0.57,0.522,0.468,0.03
"952","Yes",0.573,39.6,37.7,1.9,21.2,21.1,29.2,0.475,83.3,0.323,5.9,0.767,12.7,29.5,21.7,8.1,15,107.2,107.2,94.5,0.536,0.487,0.481,0.35
"953","Yes",0.524,45.3,42.5,2.8,21.2,25,29.5,0.464,97.7,0.337,8.3,0.789,14.3,30.9,27.7,9.9,13.9,108,106.7,105.4,0.523,0.478,0.501,0.15
"954","Yes",0.5,42.5,40.6,1.9,19.9,23.6,27.9,0.48,88.4,0.312,6,0.72,14.8,32.2,26.8,9.9,18.5,104.8,103.4,101.2,0.531,0.491,0.475,0.24
"955","No",0.268,37.4,36.5,0.9,19.5,23.2,26.2,0.446,83.9,0.248,3.6,0.747,14.6,25,22.5,9.6,14.6,103.6,108.2,91.1,0.499,0.451,0.492,0.63
"956","No",0.232,39.9,37.4,2.5,18.1,23,25.6,0.455,87.6,0.336,7.5,0.756,11.7,27,25.4,9.5,15,102,109.9,98.1,0.511,0.47,0.506,0.81
"957","Yes",0.768,41.9,38.1,3.8,23.2,21.2,28.9,0.49,85.5,0.367,10.3,0.787,13.4,30,27.2,8,15,114,107,96.3,0.562,0.512,0.479,-0.04
"958","Yes",0.72,43.6,41.2,2.3,24.8,25,26.7,0.473,92,0.336,6.9,0.743,16.5,31.1,25.4,9.1,16.5,110.5,104.4,102.3,0.535,0.486,0.479,0.16
"959","Yes",0.659,43.2,41.1,2.1,26.3,22.3,26.7,0.496,87.1,0.324,6.6,0.795,12.8,32.3,25.7,8.1,15.5,113.1,106.2,100.7,0.565,0.509,0.478,-0.01
"960","No",0.5,42.3,39.5,2.8,19.6,25.2,25.6,0.479,88.3,0.355,7.9,0.741,16.1,27.5,22.9,8.5,16.3,110.9,109.8,95.3,0.535,0.494,0.499,0.36
"961","No",0.451,42.5,39.6,3,28.2,24.5,26,0.484,87.9,0.324,9.1,0.809,11.2,29.1,24.1,9.2,17.3,109.6,112.6,105.9,0.563,0.501,0.494,0.59
"962","No",0.366,40.5,39.8,0.7,22.1,22.7,24.5,0.484,83.6,0.243,2.8,0.738,12.9,28.8,24.1,9.5,18.9,104,107.4,99.2,0.536,0.488,0.489,0.59
"963","No",0.28,40.3,37.7,2.6,18.5,22.7,26.4,0.468,86,0.333,7.9,0.771,11.6,28.8,25,6.7,15.1,104.8,110,96.7,0.527,0.484,0.484,0.65
"964","Yes",0.634,45.1,40.4,4.7,21.7,25,25.3,0.486,92.8,0.337,14,0.752,16.1,27.6,25.4,11,19.2,111.1,107.5,104.4,0.553,0.512,0.504,-0.15
"965","Yes",0.561,42.7,40.2,2.5,24,21,27,0.486,87.8,0.316,7.9,0.787,13.9,28.7,25.7,8.4,14.8,113,111.5,98.5,0.552,0.5,0.513,0.18
"966","Yes",0.512,42.9,42,1,22.4,22.9,28.5,0.493,87.1,0.252,3.8,0.783,14.4,29.8,26.7,7.8,16.3,110.8,109.6,98.1,0.548,0.498,0.493,0.1
"967","No",0.488,42.9,42.3,0.6,21.8,25,26.2,0.464,92.6,0.214,3,0.772,15.3,28.7,25,8.5,15.7,106.4,108.5,100.8,0.516,0.467,0.493,0.39
"968","No",0.317,40.6,38.4,2.3,20.2,24,26.8,0.461,88.1,0.329,6.9,0.731,14.7,29.5,21.9,9.4,17.7,103,109.3,100.1,0.517,0.474,0.508,0.66
"969","No",0.244,41.8,40.1,1.6,19.3,25.2,27.2,0.461,90.6,0.312,5.2,0.767,13.9,26.8,28.3,8.6,16.1,103.7,112.1,100.3,0.514,0.47,0.508,0.79
"970","Yes",0.768,41.4,39.9,1.5,22.3,23.6,28.7,0.494,83.9,0.3,4.9,0.769,14.1,31,24.7,6.4,16.3,110.8,104.7,95.5,0.551,0.502,0.458,0.44
"971","Yes",0.695,42.3,40.2,2.1,22.2,19.4,26.1,0.502,84.2,0.359,5.8,0.747,12.6,30.2,27.6,9.6,16.1,110.6,102.9,98,0.559,0.514,0.473,0.35
"972","Yes",0.634,41.6,40.3,1.3,26.4,22.9,28.5,0.472,88.2,0.277,4.8,0.8,16.7,28.2,24.3,10,16,112.2,107.2,98.3,0.54,0.48,0.482,0.35
"973","Yes",0.598,41.5,39.3,2.2,23.8,23.8,28.5,0.474,87.4,0.316,6.9,0.821,13.8,27.7,25.3,10,15.9,110.1,106.4,98.6,0.544,0.487,0.493,0.5
"974","Yes",0.573,42,39.9,2.1,20.2,22.6,26.4,0.495,85,0.328,6.5,0.786,12.4,29.9,27,8.8,16.2,109.1,107.7,97,0.553,0.507,0.487,0.69
"975","No",0.341,41.3,38.8,2.5,21.9,25.7,25.2,0.487,84.7,0.328,7.5,0.789,13,30.5,24.5,6.9,18.9,106.8,111,99.2,0.552,0.502,0.478,1.17
"976","Yes",0.622,38.8,37.4,1.4,25.7,23.1,27.4,0.482,80.4,0.3,4.6,0.77,12.8,31.8,25.7,8.8,18.7,106.6,101.5,98,0.55,0.491,0.447,-1.01
"977","Yes",0.549,41.6,39.6,2,23.3,24.7,26.8,0.474,87.8,0.314,6.4,0.755,14.8,31.1,24.6,9.6,19.1,105.7,104.8,101.8,0.535,0.486,0.481,-0.73
"978","Yes",0.537,46.5,43.7,2.8,22.2,25.5,29.8,0.468,99.3,0.337,8.2,0.787,14.7,30.6,27.8,9.9,14.9,108.6,107.1,107.5,0.528,0.482,0.505,-0.78
"979","No",0.463,39.6,37,2.6,21.8,21.2,28.6,0.469,84.4,0.31,8.3,0.789,12.8,29.2,22.8,7.1,15,107.4,108.6,95.9,0.536,0.484,0.48,-0.59
"980","No",0.256,42.3,41.5,0.8,20.1,26.3,25.6,0.468,90.4,0.215,3.6,0.698,15.8,26.6,24.8,11.7,20.9,100.9,107.9,104.1,0.512,0.472,0.5,-0.17
"981","No",0.183,39.3,38.1,1.2,18,25.9,25.2,0.453,86.8,0.326,3.6,0.702,16,27,23.9,9.1,21.1,97.8,109,99.1,0.498,0.459,0.499,0.1
"982","Yes",0.695,43.7,40.9,2.8,24.5,20.4,29.5,0.502,87.1,0.34,8.1,0.802,13.3,31.9,27.8,8.8,16.4,113.8,106.7,100.1,0.57,0.518,0.482,-0.79
"983","Yes",0.671,45.8,43.7,2,25,23.6,25.7,0.498,92,0.349,5.9,0.791,13.4,31.9,27.8,8.5,15.6,113.1,105.7,104.5,0.56,0.509,0.476,-0.86
"984","Yes",0.573,43.5,39.9,3.6,21.6,24.7,26.3,0.477,91.2,0.379,9.4,0.746,17,27.3,25.4,10.5,17.1,111.5,108.6,100.1,0.539,0.496,0.498,-0.46
"985","Yes",0.524,45.5,43.1,2.4,23.2,23.7,26,0.468,97.3,0.308,7.7,0.799,16.1,31.2,24.5,10.1,18.1,107.4,107.7,107.3,0.529,0.48,0.479,-0.29
"986","Yes",0.476,45.1,42.4,2.6,21.8,24.7,26.9,0.474,95.1,0.335,7.9,0.74,16.9,29,27,10.1,17.5,109.4,108,103.9,0.53,0.488,0.501,-0.55
"987","No",0.329,41,37.3,3.7,19.8,22.9,25.2,0.457,89.6,0.373,10,0.77,13.9,29.9,24,7.6,16.7,104.5,110,100.5,0.523,0.478,0.496,0.2
"988","No",0.256,43,42.3,0.7,19.6,23.6,24.6,0.475,90.6,0.231,2.9,0.723,14.1,29.1,26.9,9.9,20.3,100.8,110.2,104.4,0.518,0.478,0.497,0.41
"989","Yes",0.695,43.9,40.6,3.3,22.5,22,29.8,0.521,84.2,0.384,8.6,0.803,11.3,29.8,29.9,7.6,15.9,115.4,109.4,97.9,0.588,0.541,0.489,0.22
"990","Yes",0.463,40.9,40.6,0.4,23.3,23.4,26.6,0.468,87.4,0.21,1.7,0.773,15,28,22.9,8.5,16.9,106.5,107.2,98.1,0.524,0.47,0.487,0.61
"991","Yes",0.463,41,38.8,2.2,21.3,28.8,25.3,0.465,88.2,0.316,6.9,0.759,15.7,26.8,24.5,9.6,18.5,105.9,106.4,99.1,0.525,0.477,0.486,0.63
"992","No",0.439,39.2,37.3,1.9,25.5,22.8,27.2,0.474,82.7,0.323,5.7,0.764,14.9,28.1,23.1,8.2,17.5,108.8,110.3,96,0.543,0.485,0.506,0.65
"993","No",0.232,39.1,37.5,1.7,20.5,24.9,26.7,0.468,83.6,0.301,5.5,0.729,13.1,27.6,21.9,8.9,18.3,101.4,109.6,98.6,0.523,0.478,0.506,1.13
"994","Yes",0.659,42.2,41.5,0.7,24.1,23.9,27.5,0.493,85.6,0.287,2.5,0.757,14.4,30.3,24.5,7.2,16.4,110.5,105.3,98.3,0.548,0.497,0.475,0.29
"995","Yes",0.61,41.9,41.2,0.7,20.5,22.5,25.5,0.49,85.5,0.23,3,0.759,14.3,30,26.2,8.7,15.4,109,105.5,95.5,0.539,0.494,0.478,0.35
"996","Yes",0.61,42,41,1,22.8,25,26.8,0.485,86.6,0.301,3.4,0.767,15,29,25.1,7.7,14.9,111.3,107.6,96.4,0.541,0.491,0.481,0.42
"997","Yes",0.512,41,39.4,1.6,22.3,24.3,28.6,0.475,86.3,0.324,5,0.775,13.6,28.5,26.8,8.2,15.5,108.2,107.6,97.6,0.536,0.485,0.483,0.68
"998","Yes",0.512,40.4,38.9,1.5,22.1,22.4,24.6,0.49,82.4,0.378,4.1,0.744,12.4,27.9,25.2,8.9,17.5,106.8,106,97.3,0.547,0.5,0.485,0.52
"999","No",0.463,41.9,39.9,2,18.9,24.9,25.7,0.48,87.2,0.336,5.9,0.78,13.1,30,24.1,7.5,16.1,106.6,107.4,98,0.535,0.492,0.481,0.62
"1000","Yes",0.659,46,43.6,2.3,22.5,24.2,28.7,0.474,97.1,0.342,6.9,0.804,14.2,29.8,28,10.1,14.5,110.1,106.3,105.5,0.534,0.486,0.498,-0.75
"1001","Yes",0.646,41.6,39.7,1.9,24.1,21.1,27,0.475,87.7,0.293,6.4,0.789,16.4,30.4,24.2,7.9,15.3,112.2,107.7,97,0.54,0.485,0.481,-0.77
"1002","Yes",0.573,42.5,40.9,1.6,22,24.2,27.3,0.491,86.5,0.319,4.9,0.75,13,31.1,29.4,9.4,18.1,106.8,103.1,101.5,0.546,0.5,0.459,-0.73
"1003","Yes",0.561,42.3,41.4,0.8,23.6,22.7,27.7,0.471,89.7,0.237,3.5,0.78,15.1,30.9,23.6,8.7,16.7,107.1,105.7,101.8,0.529,0.476,0.473,-0.57
"1004","Yes",0.378,45.2,43.6,1.6,21.6,24.3,26.2,0.49,92.2,0.323,5,0.733,14.4,28.5,28.6,9,17.3,108.2,112.8,104.4,0.54,0.499,0.512,-0.14
"1005","No",0.293,42.2,40.4,1.8,21.9,23.1,26.1,0.471,89.5,0.32,5.5,0.772,15,30,25.8,7.1,17.8,106.5,112.1,100.9,0.53,0.481,0.506,-0.08
"1006","Yes",0.756,43.6,41.9,1.7,23.9,20.9,28.9,0.505,86.3,0.297,5.8,0.789,13.1,30.4,28.6,8.2,16.1,113.1,107.3,99.1,0.566,0.515,0.484,-1.03
"1007","Yes",0.646,44.6,43.2,1.4,25.4,25.5,27.1,0.491,91,0.308,4.6,0.77,15.3,30.4,28.1,8.9,16.5,111.8,107.4,103.6,0.55,0.499,0.485,-0.94
"1008","Yes",0.537,43.2,40.5,2.7,22.3,29,25.6,0.476,90.8,0.346,7.8,0.748,16,28.2,26.2,9.5,16.8,110.2,108.1,100.2,0.536,0.491,0.495,-0.77
"1009","No",0.341,43.3,41.9,1.4,20.5,24.9,27.5,0.486,89,0.331,4.4,0.764,13.6,29,28.4,8.2,17.2,107,111.4,101.2,0.538,0.494,0.507,-0.33
"1010","No",0.244,42.2,41.1,1.1,21.4,26.3,25.4,0.468,90.3,0.292,3.8,0.796,13.9,27.5,24.5,9,17,104.7,112.9,101.6,0.524,0.474,0.511,-0.06
"1011","No",0.207,38.9,37.9,1,20,23.3,26.2,0.443,87.7,0.249,3.9,0.713,14.5,28.7,23,8.8,18.7,97.4,107.6,100.8,0.494,0.449,0.486,0.07
"1012","Yes",0.72,44.5,41.9,2.5,21.2,20.9,29.4,0.517,86,0.366,6.9,0.808,11.4,31.5,29.5,6.8,15.9,113.5,106.8,98.6,0.577,0.532,0.471,-0.08
"1013","Yes",0.549,40.7,39.6,1.1,24,21.6,26.6,0.491,82.8,0.259,4.1,0.753,14.4,28.4,23.7,9.4,18.5,108.3,108.5,97.3,0.549,0.497,0.499,0.31
"1014","Yes",0.512,40.9,40.4,0.5,23.6,21.6,25.9,0.454,90.2,0.197,2.7,0.765,15.9,28.2,21.3,9.2,15.9,105.7,107,100.2,0.511,0.457,0.48,0.35
"1015","No",0.293,41.1,39.4,1.8,24.4,28.7,26.2,0.476,86.4,0.323,5.5,0.767,14.3,29.4,24.3,7.8,19.7,105.6,110.5,101.8,0.54,0.487,0.488,0.63
"1016","No",0.293,40.6,39.1,1.5,21,24.7,26.4,0.474,85.6,0.333,4.6,0.73,13.5,26.4,23.7,8.6,17.3,104.8,111.1,98.5,0.528,0.483,0.497,0.85
"1017","Yes",0.695,41.9,40.2,1.6,24.6,26.2,26.1,0.481,87.1,0.318,5.2,0.759,16.5,30.2,25.3,8.5,15.6,112.6,105.2,97.4,0.543,0.49,0.46,-0.05
"1018","Yes",0.634,43.2,42.7,0.5,24.3,25.3,26.8,0.49,88.3,0.231,2.1,0.765,15.2,32.3,24.6,7.8,17.3,109.2,105.8,101,0.544,0.492,0.471,0.07
"1019","Yes",0.61,42.2,39.9,2.3,23.8,26.6,27.7,0.475,88.8,0.323,7,0.766,13.6,28.3,24.9,10.3,15.4,109.5,105.6,100.3,0.539,0.487,0.479,0.12
"1020","Yes",0.5,42.1,41,1.1,20.7,25.6,25.9,0.472,89.3,0.297,3.9,0.782,13.8,30,26.5,8.5,15.6,106,106.6,98.8,0.525,0.478,0.487,0.47
"1021","Yes",0.488,41.2,40.3,1,21.4,23.4,25.4,0.473,87.3,0.261,3.6,0.778,15.2,29.3,26.1,8.3,15.3,108.6,107.6,95.8,0.528,0.478,0.491,0.37
"1022","No",0.378,40.8,39.9,1,21.7,22.6,24.6,0.47,86.9,0.24,4.1,0.697,15.3,29.5,23.3,8.2,19.7,102.6,106.4,101.3,0.519,0.476,0.484,0.63
"1023","Yes",0.671,43.8,41,2.8,26.2,22.8,26.4,0.487,89.9,0.354,8,0.791,14.9,30.4,24.6,8.4,14.7,114.9,108.7,100.5,0.558,0.503,0.486,-0.77
"1024","Yes",0.537,42.5,40.8,1.7,21.2,24.9,26.9,0.464,91.6,0.31,5.5,0.726,14.6,30,27.3,10.2,17.1,104.1,103.7,103.2,0.516,0.473,0.466,-0.36
"1025","Yes",0.512,42.3,41.2,1.1,21.3,24.1,26.1,0.477,88.6,0.275,4,0.741,14.5,30.3,27.2,8,16.9,106.5,105.5,99.9,0.528,0.483,0.47,-0.4
"1026","Yes",0.451,45.7,44.4,1.3,24.1,26.6,28.2,0.471,97,0.271,4.8,0.769,15.8,28.9,28.3,9.2,14.8,109.3,110.2,106.2,0.527,0.478,0.503,-0.28
"1027","No",0.354,43,42,0.9,24.1,24.5,26.3,0.475,90.4,0.251,3.7,0.796,15.6,29.8,26.6,6.3,17.1,108.9,112.1,101.3,0.535,0.48,0.498,-0.12
"1028","No",0.341,43.1,41.6,1.4,20.7,23.5,27.1,0.474,90.9,0.29,4.9,0.742,15.7,28.6,27.1,9.6,17.1,105.9,110.8,101.7,0.525,0.482,0.514,0.01
"1029","Yes",0.793,45.6,43.6,2,24.5,22.6,27.8,0.516,88.4,0.367,5.5,0.789,13.7,30.7,29.6,8.9,16.6,115.6,106.5,101.6,0.577,0.528,0.476,-0.99
"1030","Yes",0.598,44.5,43.3,1.2,27.7,25.4,26.9,0.504,88.4,0.289,4.1,0.775,14.4,29.4,28.8,9.4,18.9,111.5,108.6,105,0.566,0.51,0.493,-0.57
"1031","Yes",0.512,43.3,41.9,1.4,24,26.1,26.9,0.479,90.4,0.319,4.4,0.78,14.5,28.7,25.4,8.7,16.5,108.9,111.2,101.7,0.539,0.487,0.503,-0.2
"1032","Yes",0.476,43.8,41.5,2.3,23.8,27.1,26.1,0.482,90.9,0.335,7,0.758,16.7,29.2,26.6,8.6,18.4,110.7,110.3,101.8,0.543,0.495,0.486,-0.39
"1033","No",0.439,43.6,42.9,0.7,23.2,25,26,0.497,87.7,0.242,3.1,0.76,13.6,28.9,28.7,8.6,18.3,108,110.3,102,0.55,0.501,0.502,-0.19
"1034","No",0.146,40.4,39.4,1,22.8,24.4,26.2,0.452,89.4,0.224,4.2,0.742,15,26.1,24,9.2,18.2,101.2,112.3,102.7,0.508,0.457,0.526,0.42
"1035","Yes",0.817,45.3,43.7,1.7,21.8,21.4,29.3,0.508,89.2,0.351,4.8,0.794,12.9,33.6,29.1,7.8,16.6,111.8,102.6,101.2,0.564,0.518,0.466,-0.36
"1036","Yes",0.659,41.9,41.3,0.6,26,21.9,28,0.487,86.1,0.228,2.7,0.758,16.2,29,24.6,10.5,19.5,108.6,106.3,100.5,0.546,0.49,0.499,0.11
"1037","Yes",0.476,40.4,39,1.4,20.8,21.9,27.1,0.463,87.2,0.284,5,0.745,13,29.7,21.3,7.6,16.4,103,104.8,99.1,0.518,0.471,0.472,0.53
"1038","Yes",0.476,43.3,42.7,0.5,22.1,26,27.5,0.486,89,0.201,2.6,0.755,14.4,30.3,26,9.1,19.2,105,106.9,103.3,0.536,0.489,0.499,0.6
"1039","No",0.28,39.5,38.5,1,18.7,27,25.5,0.46,85.8,0.343,2.9,0.686,13.2,26.5,22.9,8.7,17.5,99.5,105.2,98.6,0.505,0.466,0.484,0.79
"1040","Yes",0.695,43.9,42.4,1.5,25.2,27,26,0.493,89.1,0.327,4.7,0.764,14.5,29.5,26.3,9.8,16.7,111.4,102.7,102.1,0.552,0.501,0.473,-0.35
"1041","Yes",0.61,42,41.6,0.4,24.1,26.5,25.3,0.49,85.7,0.199,2,0.732,15.2,29.3,24.7,9,18.1,107.9,105.6,100,0.542,0.493,0.481,0.22
"1042","Yes",0.561,45.8,45.1,0.7,22,25.6,26.5,0.484,94.5,0.302,2.2,0.783,15.6,30,28.3,9,16.4,109,107.9,104.2,0.534,0.488,0.496,0.27
"1043","Yes",0.366,42.4,41.3,1.1,23.4,26.4,26.6,0.481,88.1,0.278,3.9,0.769,15.6,27.8,24.5,7.4,17.5,108.6,112.4,99.7,0.538,0.487,0.509,0.69
"1044","No",0.354,42.4,40.8,1.6,21.3,27.6,27,0.48,88.3,0.338,4.8,0.752,13.2,29.9,25.2,7.6,17.2,105.5,108.3,101.6,0.535,0.49,0.48,0.68
"1045","No",0.317,42,41.7,0.3,19.7,26,25,0.481,87.2,0.161,1.7,0.739,13.9,31.9,26.3,8,18.5,102.6,105.9,100.9,0.525,0.483,0.479,0.67
"1046","Yes",0.622,45.8,44.8,1,21.7,24.3,26,0.49,93.5,0.274,3.8,0.73,16,29.7,28.3,9.1,16.8,110.1,107.6,103.5,0.536,0.496,0.497,-0.51
"1047","Yes",0.573,45.2,44.3,0.9,23.5,26.4,28.1,0.471,96,0.233,3.7,0.798,14.9,28.3,26.1,10.1,16.3,107.1,105.9,106.7,0.527,0.475,0.495,-0.42
"1048","Yes",0.537,44.3,42.6,1.7,25,21.1,25.8,0.501,88.5,0.316,5.4,0.776,12.9,29.9,25.7,7.4,15.7,112.1,111,102.2,0.562,0.51,0.508,-0.4
"1049","Yes",0.512,42.1,41.7,0.4,23.5,24.9,26.3,0.488,86.4,0.207,2.1,0.716,13,30.2,26.8,8.7,18.5,104.2,104.6,103.3,0.536,0.49,0.477,-0.3
"1050","Yes",0.451,43.1,42.8,0.4,22.2,26,26.6,0.49,88,0.224,1.6,0.778,13.8,29,28.1,7.3,18.7,106.2,109.2,102,0.541,0.492,0.499,-0.12
"1051","Yes",0.427,43.9,43.3,0.6,23,25.8,27.8,0.506,86.6,0.235,2.4,0.746,13,29.4,27.6,9.8,19.8,106.5,108.2,103.8,0.555,0.509,0.499,-0.2
"1052","Yes",0.756,46.8,45.1,1.7,22.1,24.8,28.1,0.522,89.5,0.337,5,0.778,13.4,31.2,29.7,8.5,17.9,113.3,105.8,102.7,0.575,0.532,0.484,-0.91
"1053","Yes",0.488,44,43.1,0.9,26.1,26.9,26.6,0.496,88.8,0.269,3.4,0.765,14.1,28.2,26.6,10.5,18.6,109.2,108.2,104.5,0.554,0.501,0.507,-0.45
"1054","No",0.39,42.9,42.4,0.5,23.8,27.6,26.3,0.503,85.3,0.208,2.2,0.726,12.6,29.9,27.7,9.4,21.5,104.3,107.2,104.8,0.552,0.506,0.495,-0.17
"1055","No",0.39,41.3,40.5,0.8,25.2,23.5,27,0.473,87.4,0.279,2.8,0.77,14.1,27.5,24,8.5,18.4,105.4,112.1,102.7,0.534,0.477,0.512,0.1
"1056","No",0.378,40.7,39.7,1,22.1,26.4,26.6,0.472,86.1,0.263,3.7,0.779,14,27.5,24.1,9.1,17.5,105.9,106,97.4,0.53,0.478,0.492,-0.37
"1057","No",0.366,44.5,43.5,1.1,23.3,24.8,26.8,0.482,92.3,0.313,3.4,0.76,15.5,28.6,24.6,9.2,17.1,108.3,111.6,104.2,0.536,0.488,0.524,-0.14
"1058","Yes",0.768,45.4,44,1.3,22.7,21.7,28.5,0.508,89.3,0.356,3.8,0.806,13.6,32.1,27.9,7.9,16.2,112.8,106.3,101.6,0.564,0.515,0.481,-0.18
"1059","Yes",0.707,42,41.3,0.7,28.2,24,27.9,0.492,85.3,0.263,2.7,0.803,15.9,28.8,24.4,10,19.2,111.3,107.3,100.8,0.561,0.497,0.494,0.07
"1060","Yes",0.512,44.5,43.8,0.6,19.9,24.5,26.5,0.49,90.8,0.232,2.7,0.729,15,28.4,26.4,9.4,16.5,107.9,107.7,101,0.532,0.493,0.505,0.41
"1061","Yes",0.488,43.1,41.8,1.3,18,22.8,27.1,0.479,90,0.274,4.9,0.743,12.3,29.2,25.5,8.6,15.6,104.3,104.6,100.3,0.524,0.486,0.491,0.42
"1062","No",0.293,41.9,41.3,0.6,20.8,29.2,25.8,0.484,86.6,0.258,2.4,0.726,13.6,25.6,24.4,9.2,17.8,104.9,109.6,99.5,0.53,0.487,0.499,0.54
"1063","Yes",0.72,43.5,42.4,1.1,22.8,27.3,25.7,0.491,88.5,0.303,3.6,0.757,15.3,28.7,26.4,8.4,16.9,110.5,103.6,99.7,0.545,0.497,0.467,-0.16
"1064","Yes",0.561,46.8,46.3,0.5,21.7,25.3,26.9,0.48,97.5,0.226,2.4,0.788,17.1,30.9,28.1,8.4,16.4,109.6,107.2,105,0.529,0.483,0.501,0.24
"1065","Yes",0.463,42.1,41.8,0.4,24.2,25.3,25.2,0.5,84.3,0.18,2,0.784,13.1,28.9,24.3,7.6,17.8,108.7,109.6,99.4,0.556,0.502,0.495,0.34
"1066","Yes",0.439,42.3,41.1,1.2,22.8,26.5,26.6,0.471,89.8,0.287,4.1,0.749,14.7,29.8,25.6,7.6,16.9,106,108.7,101.9,0.526,0.478,0.483,0.48
"1067","No",0.415,42,41.1,0.9,21.7,25,25.5,0.484,86.8,0.311,2.9,0.752,14.2,28.6,24.5,8.1,18,105.9,107.3,99.8,0.536,0.489,0.485,0.31
"1068","No",0.268,42.5,42.2,0.4,22.8,27.3,24.1,0.476,89.3,0.194,1.9,0.744,14.6,32,23.7,7.6,19.8,102.5,108.4,105.1,0.527,0.478,0.499,0.75
"1069","Yes",0.634,47.3,46.4,0.9,24.6,26.2,28.3,0.486,97.3,0.311,2.9,0.785,16.2,28.1,27.6,10.9,16.9,110.7,108.4,107.6,0.54,0.491,0.516,-0.39
"1070","Yes",0.585,45.7,45.2,0.5,19.3,24.8,25.3,0.504,90.7,0.22,2.3,0.699,16.2,29.2,27.3,8.3,19.6,107.9,106.3,102.2,0.54,0.507,0.487,-0.34
"1071","Yes",0.537,43.4,41.6,1.9,22.5,21.9,25,0.489,88.8,0.343,5.4,0.793,13.4,28.6,26.2,7,14.4,111.5,109.3,98.8,0.549,0.499,0.51,-0.37
"1072","Yes",0.5,42.4,41.2,1.3,22.9,23.9,27,0.476,89,0.336,3.7,0.772,13.2,31.1,26.1,8.7,19.2,103.3,103.4,105.1,0.534,0.483,0.469,-0.22
"1073","Yes",0.5,45.1,44.4,0.7,23.9,26.6,28.1,0.513,87.8,0.272,2.5,0.763,13.7,30.1,28.2,9.2,18.8,109.9,109,103.9,0.565,0.517,0.501,-0.29
"1074","No",0.378,44.7,43.9,0.8,24.7,26.5,26.1,0.504,88.7,0.265,2.9,0.779,14.2,28.4,28.6,8.1,19.4,109.5,112.1,104.4,0.559,0.508,0.514,-0.04
"1075","Yes",0.756,48.2,47.1,1.1,20.8,23.5,27.4,0.545,88.5,0.305,3.6,0.763,13,31.1,31.4,8.5,18.7,114.1,107,103.2,0.589,0.551,0.485,-0.87
"1076","Yes",0.512,45.2,44.6,0.6,24.4,23.9,25.2,0.503,89.9,0.252,2.5,0.751,14.7,28,27.1,10,18.1,110.4,107.2,103.5,0.554,0.506,0.497,-0.6
